1 ^ Dòminus regnávit, decórem indútus est~; indútus est Dòminus fortitúdinem, et praeċínxit se. Ètenim firmávit orbem terrae qui non commovébitur. 
2 ^ Paráta sedes tua e tunc~; a sáeculo tu es. 
3 ^ Elevavérunt flúmina, Dòmine, elevavérunt flúmina voċem suam~; elevavérunt flúmina fluctüs suos, 
4 ^ a vóċibus aquárum multárum. Mirábiles elaçiónes maris~; mirábilis in altïs Dòminus. 
5 ^ Testimónia tua credibìlia fàcta sunt nìmis~; domum tuam dèċet sanctitúdo, Dòmine, in lonġitúdinem diérum. 
