2 ^ Benedixìsti, Dòmine, terram tuam~; avertìsti captivitátem Jacóbi. 
3 ^ Remisìsti iniquitátem plebis tuae~; operuìsti òmnia peccáta eórum. 
4 ^ Mitigavìsti òmnem iram tuam~; avertìsti ab ira indignaziónis tuae. 
5 ^ Converte nos, Deus salutáris noster, et avèrte iram tuam a nobïs. 
6 ^ ¿~Numquid in aetèrnum irásceris nobïs, aut extèndes iram tuam a ğenerazióne in ğeneraziónem~? 
7 ^ Deus, tu convèrsus vivificábis nos, et plebs tua laetábitur in te. 
8 ^ Ostènde nobïs, Dòmine, misericórdiam tuam, et salutáre tuum da nobïs. 
9 ^ Áudiem quid loquátur in me Dòminus Deus, quóniam loquétur paçem in plebem suam, et super sanctos suos, et in eos qui convertùntur ad cor. 
10 ^ Verùmtamen prope timèntes eum salutáre ìpsius, ut inhábitet glória in terra nostra. 
11 ^ Misericórdia et vèritas obviavérunt sìbi~; justìzia et pax osculátae sunt. 
12 ^ Véritas de terra orta est, et justìzia de çaelo prospèxit. 
13 ^ Ètenim Dòminus dabit benignitátem, et terra nostra dabit fructum suum. 
14 ^ Justìzia ànte eum ambulábit, et ponet in via gressüs suos. 
