1 ^ Júdica me, Deus, et disċèrne causam meam de ġènte non sancta~; ab hòmine iníquo et dolóso érue me. 
2 ^ Quia tu es, Deus, fortitúdo mea~; ¿~quare me repulìsti, et quare trystis inċédo, dum afflígit me inimícus~? 
3 ^ Emìtte luċem tuam et veritátem tuam~; ìpsa me deduxérunt, et adduxérunt in mòntem sanctum tuum et in tabernácula tua. 
4 ^ Et introíbo ad altáre Dei, ad Deum qui laetìficat juventútem meam. Confitébor tìbi in zìthara Deus, Deus meus. 
5 ^ ¿~Quare trystis es, ànima mea, et quare contùrbas me~?  
6 ^ Spera in Deo, quóniam adhüc confitébor illi, salutáre vùltüs mei, et Deus meus. 
