1 ^ Beátus vìr qui tìmet Dòminum~; in mandátïs ejus volet nìmis. 
2 ^ Potens in terra èrit semen ejus~; ġeneráçio rectórum benedicétur. 
3 ^ Glória et divìçiae in domu ejus, et justìçia ejus mànet in sáeculum sáeculi. 
4 ^ Exórtum est in tènebrïs lumen rectïs~; misèricors, et miserátor, et justus. 
5 ^ Jucùndus hòmo qui miserétur et còmmodat~; dispónet sermónes suos in judìċio, 
6 ^ quia in aetèrnum non commovébitur. 
7 ^ In memória aetèrna èrit justus~; ab audiçióne màla non timébit~; parátum cor ejus speráre in Dòmino. 
8 ^ Confirmátum est cor ejus~; non commovébitur donec despìċiat inimícos suos. 
9 ^ Dispèrsit~; dèdit paupèribus~; justìçia ejus mànet in sáeculum sáeculi~; cornu ejus exaltábitur in glória. 
10 ^ Peccátor vidébit, et irascétur~; dèntibus suïs frèmet et tabéscet~; desidèrium peccatórum períbit. 
