1 ^ Ad Dòminum quum tribulárer clamávi, et exaudívit me. 
2 ^ Dòmine, líbera ànimam meam a lábiïs iníquïs et a lìngüa dolósa. 
3 ^ ¿~Quid detur tìbi, aut quid apponátur tìbi ad lìngüam dolósam~? 
4 ^ Sağìttae potèntis acútae, cum carbónibus desolatóriïs. 
5 ^ Heŭ mìhi, quia incolátus meus prolongátus est. Habitávi cum habitàntibus Cedáris~; 
6 ^ mùltum ìncola fuit ànima mea. 
7 ^ Cum hïs qui odérunt pačem, èram pačìficus~; quum loquébar illïs, impugnábant me gratïs. 
