1 ^ Confitébor tìbi, Dòmine, in toto corde meo, quóniam audivìsti vèrba oris mei. In conspèctu anġelórum psallem tìbi. 
2 ^ Adorábo ad templum sanctum tuum, et confitébor nómini tuo, super mizericórdia tua et veritáte tua~; quóniam magnificavìsti super omne, nomen sanctum tuum. 
3 ^ In quacùmque die invocávero te, exáudi me~; multiplicábis in ànima mea virtútem. 
4 ^ Confiteàntur tìbi Dòmine òmnes reġes terrae, quia audivérunt òmnia vèrba oris tui. 
5 ^ Et cantent in viïs Dòmini, quóniam magna est glória Dòmini~; 
6 ^ quóniam exċèlsus Dòminus, et humìlia rèspiċit, et alta a longe cognóscit. 
7 ^ Si ambulávero in mèdio tribulaçiónis, vivificábis me~; super iram inimicórum meórum extendìsti mànum tuam, et sàlvum me feċit dèxtera tua. 
8 ^ Dòminus retrìbuet pro me. Dòmine, mizericórdia tua in sáeculum~; ópera mànuum tuárum ne despìċias. 
