2 ^ Exáudi, Deus, deprecaçiónem meam~; intènde oraçióni meae. 
3 ^ A fínibus terrae ad te clamávi~; dum anxiarétur cor meum, in pètra exaltavìsti me. 
4 ^ Deduxìsti me, quia fàctus es spes mea~; turris fortitúdinis a fàċie inimíci. 
5 ^ Inhabitábo in tabernáculo tuo in sáecula~; prótegar in velamènto alárum tuárum. 
6 ^ Quóniam tu, Deus meus, exaudivìsti oraçiónem meam~; dedìsti hereditátem timèntibus nomen tuum. 
7 ^ Dies super dies reġis adjìċies~; annos ejus usque in diem ġeneraçiónis et ġeneraçiónis. 
8 ^ Pèrmanet in aetèrnum in conspèctu Dei~; ¿~mizericórdiam et veritátem ejus quìs requíret~? 
9 ^ sic psalmum dicem nómini tuo in sáeculum sáeculi, ut reddam vota mea de die in diem. 
