2 ^ Te dèċet hỳmnus, Deus, in Sióne, et tìbi reddétur votum in Jerozólima. 
3 ^ Exáudi oraçiónem meam~; ad te òmnis càro vèniet. 
4 ^ Vèrba iniquórum praevaluérunt super nos, et impietátibus nostrïs tu propiçiáberis. 
5 ^ Beátus quem elegìsti et assumpsìsti~; inhabitábit in átriïs tuïs. Replébimur in bonïs domüs tuae~; sanctum est templum tuum, 
6 ^ mirábile in aequitáte. Exáudi nos, Deus, salutáris noster, spes òmnium fínium terrae, et in mari longe. 
7 ^ Práeparans mòntes in virtúte tua, acċínctus potènçia~; 
8 ^ qui contùrbas profùndum maris, sonum flúctuum ejus. Turbabùntur ġèntes, 
9 ^ et timébunt qui hábitant tèrminos a sìgnïs tuïs~; èxitüs matutíni et vèspere delectábis. 
10 ^ Visitavìsti terram et inebriavìsti eam~; multiplicavìsti locupletáre eam. Flumen Dei replétum est aquïs~; paravìsti ċìbum illórum, quóniam ita est praeparáçio ejus. 
11 ^ Rivos ejus inébria~; multìplica ġenìmina ejus~; in stylliċìdiïs ejus laetábitur ġèrminans. 
12 ^ Benedíces corónae anni benignitátis tuae, et campi tui replebùntur ubertáte. 
13 ^ Pingüéscent speçiósa desèrti, et exsultaçióne colles acċingèntur. 
14 ^ Indúti sunt aríetes óvium, et valles abundábunt frumènto~; clamábunt, ètenim hỳmnum dicent. 
