2 ^ Confitébimur tìbi, Deus~; confitébimur, et invocábimus nomen tuum~; narrábimus mirabìlia tua. 
3 ^ Quum acčépero tempus, ego justìțias judicábo. 
4 ^ Liquefàcta est terra et òmnes qui hábitant in ea~; ego confirmávi colùmnas ejus. 
5 ^ Dixi iníquïs, «~Nolíte iníque àgere~», et delinquèntibus, «~Nolíte exaltáre cornu, 
6 ^ nolíte extòllere in altum cornu vèstrum~; nolíte loqui advèrsus Deum iniquitátem.~»
7 ^ Quia nèque ab oriènte, nèque ab ocčidènte, nèque a desèrtïs mòntibus, 
8 ^ quóniam Deus judex est. Hunc humìliat, et hunc exàltat~; 
9 ^ quia calix in mànu Dòmini vini mèri plénus mìxto, et inclinávit ex hoc in hoc, verùmtamen faex ejus non est exinaníta~; bibent òmnes peccatóres terrae. 
10 ^ Ego autem adnunțiábo in sáeculum~; cantábo Deo Jacóbi~; 
11 ^ et òmnia cornua peccatórum confrìngem, et exaltabùntur córnua justi. 
