1 ^ Diléxi, quóniam exáudiet Dòminus voċem oraçiónis meae. 
2 ^ Quia inclinávit aurem suam mìhi, et in diébus meïs invocábo. 
3 ^ Çircumdedérunt me dolóres mortis, et perícula infèrni invenérunt me~; tribulaçiónem et dolórem invóni, 
4 ^ et nomen Dòmini invocávi~; O Dòmine, líbera ànimam meam. 
5 ^ Mizèricors Dòminus, et justus, et Deus noster mizerétur. 
6 ^ Custódiens párvulos Dòminus~; humiliátus sum, et liberávit me. 
7 ^ Convèrtere, ànima mea, in rèquiem tuam, quia Dòminus beneféċit tìbi. 
8 ^ Quia erìpuit ànimam meam de morte, òculos meos a làcrymïs, pèdes meos a lápsu. 
9 ^ Plaċébo Dòmino in reġióne vivórum. 
